product_name,product_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
utilidades_domesticas,2.0,250.0,20.0,9.0,12.0
cama_mesa_banho,4.0,450.0,45.0,15.0,35.0
beleza_saude,1.0,1000.0,16.0,12.0,13.0
utilidades_domesticas,1.0,400.0,16.0,9.0,12.0
telefonia,3.0,150.0,21.0,7.0,14.0
informatica_acessorios,3.0,400.0,16.0,4.0,16.0
construcao_ferramentas_jardim,1.0,9500.0,56.0,30.0,28.0
cool_stuff,1.0,300.0,34.0,5.0,27.0
perfumaria,1.0,150.0,22.0,7.0,16.0
cama_mesa_banho,1.0,550.0,30.0,5.0,25.0
automotivo,3.0,1100.0,37.0,12.0,30.0
beleza_saude,1.0,300.0,19.0,12.0,13.0
,,21450.0,70.0,34.0,50.0
beleza_saude,1.0,850.0,18.0,10.0,14.0
relogios_presentes,2.0,500.0,17.0,22.0,17.0
esporte_lazer,1.0,750.0,26.0,23.0,23.0
beleza_saude,6.0,150.0,28.0,13.0,12.0
utilidades_domesticas,3.0,30000.0,76.0,51.0,51.0
sinalizacao_e_seguranca,1.0,325.0,17.0,17.0,17.0
fashion_bolsas_e_acessorios,1.0,200.0,16.0,2.0,11.0
telefonia,3.0,200.0,19.0,3.0,12.0
esporte_lazer,1.0,200.0,20.0,15.0,15.0
,,1000.0,16.0,14.0,30.0
fashion_roupa_masculina,2.0,800.0,20.0,7.0,20.0
beleza_saude,1.0,700.0,20.0,16.0,17.0
relogios_presentes,6.0,250.0,16.0,2.0,11.0
automotivo,3.0,1800.0,22.0,10.0,18.0
relogios_presentes,1.0,300.0,19.0,13.0,13.0
livros_tecnicos,1.0,450.0,29.0,2.0,17.0
informatica_acessorios,1.0,400.0,16.0,21.0,15.0
cool_stuff,1.0,1635.0,23.0,30.0,17.0
moveis_decoracao,1.0,750.0,20.0,35.0,20.0
beleza_saude,1.0,500.0,24.0,20.0,24.0
consoles_games,3.0,350.0,20.0,20.0,20.0
brinquedos,1.0,200.0,18.0,13.0,16.0
cama_mesa_banho,3.0,950.0,26.0,15.0,19.0
brinquedos,1.0,300.0,16.0,17.0,11.0
beleza_saude,2.0,452.0,20.0,11.0,18.0
brinquedos,2.0,17650.0,45.0,50.0,45.0
cama_mesa_banho,2.0,1100.0,35.0,9.0,35.0
utilidades_domesticas,5.0,5250.0,35.0,15.0,35.0
brinquedos,1.0,200.0,16.0,10.0,11.0
relogios_presentes,4.0,340.0,47.0,13.0,13.0
beleza_saude,1.0,750.0,16.0,16.0,16.0
cama_mesa_banho,1.0,2650.0,33.0,10.0,33.0
moveis_decoracao,1.0,300.0,35.0,10.0,25.0
utilidades_domesticas,1.0,13600.0,16.0,65.0,60.0
construcao_ferramentas_construcao,6.0,1250.0,30.0,10.0,20.0
cama_mesa_banho,2.0,3950.0,33.0,14.0,33.0
informatica_acessorios,2.0,400.0,38.0,2.0,29.0
malas_acessorios,7.0,1100.0,35.0,14.0,29.0
beleza_saude,3.0,200.0,16.0,16.0,16.0
eletrodomesticos,1.0,425.0,39.0,17.0,39.0
utilidades_domesticas,1.0,22050.0,55.0,40.0,60.0
informatica_acessorios,1.0,150.0,35.0,8.0,11.0
utilidades_domesticas,1.0,800.0,20.0,8.0,20.0
moveis_decoracao,11.0,800.0,40.0,8.0,35.0
perfumaria,1.0,650.0,16.0,10.0,11.0
fashion_roupa_feminina,2.0,500.0,16.0,2.0,11.0
cool_stuff,4.0,198.0,17.0,9.0,15.0
,,9150.0,33.0,30.0,44.0
utilidades_domesticas,2.0,500.0,22.0,16.0,16.0
utilidades_domesticas,2.0,950.0,27.0,30.0,27.0
automotivo,1.0,3750.0,42.0,19.0,25.0
esporte_lazer,3.0,250.0,16.0,6.0,20.0
fashion_bolsas_e_acessorios,1.0,100.0,17.0,3.0,12.0
papelaria,7.0,800.0,22.0,7.0,15.0
construcao_ferramentas_seguranca,3.0,200.0,17.0,7.0,17.0
industria_comercio_e_negocios,2.0,7225.0,16.0,103.0,25.0
cool_stuff,1.0,50.0,40.0,30.0,50.0
beleza_saude,3.0,425.0,20.0,9.0,18.0
cama_mesa_banho,1.0,950.0,50.0,5.0,50.0
brinquedos,5.0,550.0,32.0,11.0,20.0
eletrodomesticos_2,7.0,14350.0,41.0,55.0,31.0
beleza_saude,1.0,328.0,20.0,14.0,18.0
cama_mesa_banho,1.0,1950.0,58.0,15.0,46.0
beleza_saude,1.0,700.0,16.0,40.0,11.0
eletrodomesticos,1.0,1250.0,22.0,11.0,20.0
construcao_ferramentas_construcao,2.0,400.0,20.0,5.0,20.0
esporte_lazer,3.0,2320.0,63.0,33.0,17.0
ferramentas_jardim,1.0,2700.0,16.0,30.0,25.0
perfumaria,1.0,455.0,21.0,15.0,17.0
fashion_bolsas_e_acessorios,3.0,150.0,16.0,6.0,20.0
cama_mesa_banho,1.0,2200.0,45.0,25.0,35.0
cama_mesa_banho,2.0,1400.0,37.0,23.0,35.0
casa_conforto,2.0,450.0,45.0,15.0,35.0
cama_mesa_banho,1.0,835.0,40.0,9.0,33.0
cool_stuff,2.0,1250.0,36.0,16.0,24.0
informatica_acessorios,1.0,550.0,26.0,17.0,17.0
cama_mesa_banho,1.0,3850.0,20.0,30.0,30.0
cool_stuff,6.0,7000.0,22.0,52.0,27.0
cama_mesa_banho,1.0,1250.0,19.0,17.0,22.0
relogios_presentes,3.0,850.0,48.0,16.0,25.0
ferramentas_jardim,1.0,900.0,30.0,10.0,20.0
fashion_underwear_e_moda_praia,11.0,400.0,16.0,5.0,11.0
relogios_presentes,1.0,400.0,20.0,11.0,19.0
esporte_lazer,2.0,1100.0,24.0,16.0,15.0
ferramentas_jardim,6.0,850.0,24.0,13.0,18.0
relogios_presentes,6.0,400.0,18.0,11.0,15.0
audio,1.0,675.0,22.0,9.0,16.0
beleza_saude,2.0,175.0,19.0,12.0,13.0
alimentos_bebidas,1.0,1350.0,18.0,17.0,16.0
informatica_acessorios,5.0,588.0,20.0,17.0,15.0
utilidades_domesticas,1.0,450.0,20.0,10.0,20.0
automotivo,5.0,1500.0,68.0,9.0,33.0
esporte_lazer,2.0,1550.0,35.0,30.0,40.0
beleza_saude,1.0,683.0,31.0,16.0,16.0
moveis_decoracao,1.0,2500.0,35.0,9.0,25.0
bebes,2.0,500.0,30.0,6.0,23.0
esporte_lazer,2.0,300.0,20.0,34.0,44.0
beleza_saude,1.0,350.0,16.0,16.0,15.0
cool_stuff,1.0,250.0,16.0,12.0,11.0
moveis_decoracao,1.0,2900.0,40.0,10.0,35.0
informatica_acessorios,2.0,200.0,16.0,2.0,11.0
telefonia,3.0,383.0,16.0,12.0,13.0
consoles_games,5.0,200.0,16.0,16.0,16.0
informatica_acessorios,1.0,1300.0,30.0,16.0,16.0
bebidas,1.0,4300.0,16.0,15.0,11.0
beleza_saude,2.0,150.0,16.0,7.0,12.0
moveis_decoracao,1.0,400.0,17.0,8.0,17.0
cama_mesa_banho,1.0,1400.0,25.0,10.0,25.0
automotivo,6.0,450.0,20.0,15.0,15.0
esporte_lazer,1.0,154.0,17.0,10.0,13.0
utilidades_domesticas,1.0,470.0,21.0,23.0,21.0
,,5500.0,33.0,22.0,33.0
eletroportateis,1.0,650.0,16.0,10.0,16.0
informatica_acessorios,2.0,100.0,18.0,11.0,14.0
cama_mesa_banho,1.0,1600.0,40.0,20.0,20.0
moveis_decoracao,1.0,400.0,16.0,30.0,20.0
cama_mesa_banho,1.0,2350.0,33.0,7.0,37.0
utilidades_domesticas,1.0,975.0,31.0,12.0,21.0
moveis_decoracao,1.0,1800.0,30.0,6.0,20.0
cama_mesa_banho,2.0,1150.0,32.0,5.0,30.0
cama_mesa_banho,1.0,1250.0,19.0,17.0,22.0
beleza_saude,2.0,1300.0,42.0,12.0,20.0
,,1300.0,30.0,20.0,30.0
,,1200.0,20.0,20.0,20.0
moveis_decoracao,1.0,1800.0,45.0,14.0,35.0
ferramentas_jardim,1.0,509.0,17.0,13.0,13.0
automotivo,1.0,100.0,16.0,15.0,16.0
esporte_lazer,1.0,8809.0,52.0,52.0,17.0
construcao_ferramentas_construcao,6.0,14900.0,48.0,30.0,48.0
moveis_decoracao,2.0,1050.0,100.0,7.0,15.0
cama_mesa_banho,1.0,950.0,29.0,10.0,25.0
cool_stuff,2.0,500.0,19.0,17.0,25.0
telefonia,6.0,100.0,18.0,6.0,14.0
cool_stuff,5.0,12400.0,35.0,35.0,50.0
papelaria,1.0,700.0,45.0,10.0,31.0
relogios_presentes,2.0,253.0,18.0,11.0,13.0
beleza_saude,1.0,1413.0,40.0,16.0,31.0
moveis_cozinha_area_de_servico_jantar_e_jardim,4.0,1150.0,27.0,15.0,16.0
bebes,3.0,18667.0,88.0,28.0,67.0
construcao_ferramentas_jardim,1.0,65.0,17.0,12.0,17.0
pet_shop,4.0,700.0,36.0,12.0,30.0
ferramentas_jardim,3.0,1075.0,34.0,31.0,34.0
pet_shop,4.0,4050.0,30.0,53.0,30.0
artigos_de_festas,1.0,200.0,16.0,6.0,11.0
cama_mesa_banho,1.0,1200.0,16.0,22.0,11.0
pet_shop,1.0,500.0,25.0,15.0,20.0
construcao_ferramentas_construcao,2.0,8817.0,43.0,24.0,47.0
musica,2.0,100.0,24.0,11.0,16.0
cool_stuff,1.0,2050.0,42.0,25.0,15.0
moveis_escritorio,1.0,13600.0,58.0,28.0,58.0
telefonia,3.0,250.0,17.0,4.0,12.0
eletronicos,4.0,24050.0,80.0,30.0,60.0
beleza_saude,3.0,300.0,27.0,11.0,15.0
relogios_presentes,3.0,667.0,20.0,17.0,18.0
construcao_ferramentas_construcao,1.0,7100.0,29.0,8.0,29.0
brinquedos,1.0,600.0,23.0,25.0,20.0
beleza_saude,2.0,1450.0,38.0,31.0,24.0
utilidades_domesticas,1.0,6250.0,53.0,23.0,28.0
telefonia_fixa,3.0,400.0,20.0,30.0,11.0
relogios_presentes,1.0,283.0,18.0,12.0,13.0
perfumaria,1.0,850.0,16.0,14.0,11.0
cama_mesa_banho,1.0,1200.0,40.0,10.0,37.0
automotivo,4.0,350.0,44.0,17.0,30.0
automotivo,1.0,200.0,16.0,15.0,15.0
telefonia,2.0,150.0,16.0,4.0,11.0
informatica_acessorios,1.0,250.0,42.0,2.0,30.0
malas_acessorios,1.0,2240.0,76.0,10.0,14.0
livros_tecnicos,1.0,213.0,21.0,2.0,14.0
brinquedos,4.0,1150.0,30.0,30.0,30.0
cama_mesa_banho,1.0,8850.0,16.0,10.0,16.0
moveis_decoracao,2.0,3000.0,69.0,11.0,11.0
utilidades_domesticas,3.0,10900.0,71.0,25.0,45.0
brinquedos,1.0,300.0,37.0,20.0,20.0
moveis_decoracao,1.0,600.0,17.0,17.0,17.0
fashion_bolsas_e_acessorios,1.0,415.0,23.0,19.0,18.0
brinquedos,1.0,400.0,30.0,10.0,20.0
cama_mesa_banho,3.0,8150.0,50.0,20.0,40.0
moveis_decoracao,4.0,5250.0,66.0,15.0,33.0
consoles_games,1.0,700.0,20.0,15.0,20.0
informatica_acessorios,1.0,650.0,34.0,15.0,15.0
informatica_acessorios,2.0,200.0,41.0,2.0,29.0
cool_stuff,3.0,1000.0,35.0,28.0,16.0
papelaria,4.0,1500.0,60.0,20.0,29.0
telefonia,1.0,253.0,20.0,10.0,18.0
papelaria,4.0,800.0,29.0,10.0,25.0
automotivo,4.0,7350.0,24.0,69.0,53.0
moveis_cozinha_area_de_servico_jantar_e_jardim,1.0,4400.0,27.0,27.0,37.0
brinquedos,1.0,1200.0,30.0,16.0,20.0
beleza_saude,1.0,1600.0,20.0,20.0,20.0
informatica_acessorios,3.0,250.0,16.0,15.0,15.0
telefonia,1.0,150.0,19.0,3.0,11.0
,,200.0,16.0,2.0,11.0
market_place,3.0,775.0,35.0,9.0,15.0
brinquedos,1.0,300.0,20.0,7.0,20.0
beleza_saude,1.0,150.0,20.0,10.0,20.0
,,950.0,45.0,12.0,30.0
moveis_decoracao,2.0,4000.0,52.0,6.0,52.0
esporte_lazer,1.0,500.0,20.0,6.0,15.0
esporte_lazer,1.0,100.0,16.0,6.0,11.0
automotivo,3.0,200.0,24.0,2.0,17.0
moveis_decoracao,2.0,800.0,68.0,8.0,13.0
esporte_lazer,1.0,300.0,20.0,10.0,15.0
esporte_lazer,1.0,2000.0,28.0,8.0,15.0
telefonia,5.0,300.0,16.0,7.0,11.0
livros_tecnicos,1.0,1900.0,30.0,6.0,30.0
musica,2.0,783.0,16.0,8.0,15.0
informatica_acessorios,1.0,775.0,21.0,18.0,26.0
utilidades_domesticas,1.0,1400.0,25.0,35.0,35.0
utilidades_domesticas,1.0,600.0,28.0,18.0,17.0
fashion_underwear_e_moda_praia,3.0,200.0,30.0,30.0,30.0
utilidades_domesticas,2.0,1000.0,29.0,19.0,21.0
utilidades_domesticas,1.0,1100.0,25.0,22.0,21.0
fashion_calcados,6.0,100.0,29.0,7.0,16.0
instrumentos_musicais,1.0,400.0,19.0,11.0,19.0
utilidades_domesticas,2.0,250.0,20.0,5.0,16.0
agro_industria_e_comercio,1.0,1050.0,38.0,41.0,39.0
,,200.0,16.0,2.0,11.0
fashion_bolsas_e_acessorios,3.0,300.0,30.0,26.0,22.0
brinquedos,4.0,2450.0,23.0,7.0,23.0
papelaria,1.0,400.0,25.0,10.0,17.0
moveis_decoracao,1.0,2200.0,34.0,8.0,22.0
perfumaria,1.0,500.0,20.0,12.0,15.0
cama_mesa_banho,2.0,1700.0,34.0,10.0,34.0
beleza_saude,1.0,325.0,25.0,10.0,13.0
esporte_lazer,1.0,150.0,18.0,7.0,14.0
perfumaria,2.0,200.0,22.0,3.0,11.0
construcao_ferramentas_construcao,4.0,6250.0,55.0,14.0,44.0
fashion_roupa_masculina,2.0,950.0,40.0,6.0,35.0
automotivo,2.0,200.0,32.0,8.0,26.0
cama_mesa_banho,1.0,6200.0,35.0,15.0,25.0
cool_stuff,1.0,1650.0,33.0,44.0,19.0
,,200.0,22.0,14.0,14.0
alimentos,1.0,3350.0,20.0,21.0,20.0
perfumaria,1.0,150.0,16.0,16.0,15.0
pet_shop,1.0,2900.0,83.0,82.0,12.0
artigos_de_festas,1.0,1550.0,23.0,17.0,18.0
automotivo,1.0,5750.0,30.0,19.0,31.0
automotivo,1.0,200.0,18.0,9.0,13.0
automotivo,3.0,350.0,25.0,10.0,20.0
papelaria,1.0,100.0,16.0,5.0,16.0
malas_acessorios,1.0,700.0,16.0,30.0,20.0
beleza_saude,1.0,233.0,18.0,16.0,14.0
esporte_lazer,1.0,100.0,25.0,20.0,20.0
,,1800.0,25.0,25.0,25.0
malas_acessorios,3.0,10700.0,40.0,100.0,16.0
bebes,5.0,750.0,50.0,5.0,40.0
,,300.0,27.0,5.0,18.0
automotivo,2.0,250.0,18.0,19.0,15.0
esporte_lazer,5.0,461.0,18.0,10.0,14.0
automotivo,1.0,4000.0,65.0,25.0,25.0
cama_mesa_banho,1.0,1250.0,16.0,10.0,16.0
beleza_saude,2.0,543.0,30.0,12.0,16.0
alimentos_bebidas,6.0,1000.0,28.0,13.0,13.0
automotivo,6.0,9050.0,56.0,11.0,32.0
cama_mesa_banho,1.0,1550.0,32.0,8.0,29.0
esporte_lazer,1.0,300.0,20.0,20.0,20.0
,,200.0,16.0,2.0,11.0
beleza_saude,4.0,500.0,30.0,14.0,16.0
utilidades_domesticas,2.0,9900.0,61.0,31.0,31.0
brinquedos,1.0,875.0,65.0,23.0,20.0
cama_mesa_banho,1.0,1100.0,40.0,10.0,30.0
instrumentos_musicais,3.0,200.0,16.0,12.0,20.0
telefonia,3.0,50.0,18.0,6.0,11.0
eletronicos,5.0,750.0,21.0,10.0,14.0
consoles_games,4.0,530.0,18.0,24.0,18.0
moveis_decoracao,1.0,400.0,40.0,15.0,40.0
beleza_saude,1.0,250.0,16.0,11.0,14.0
esporte_lazer,2.0,2000.0,20.0,40.0,30.0
cama_mesa_banho,1.0,2400.0,41.0,11.0,36.0
livros_tecnicos,1.0,500.0,23.0,2.0,16.0
telefonia_fixa,1.0,99.0,22.0,3.0,16.0
esporte_lazer,1.0,1150.0,16.0,12.0,12.0
cool_stuff,1.0,175.0,30.0,20.0,25.0
beleza_saude,1.0,217.0,17.0,13.0,15.0
fashion_bolsas_e_acessorios,1.0,100.0,16.0,5.0,16.0
perfumaria,2.0,700.0,20.0,20.0,20.0
informatica_acessorios,1.0,900.0,30.0,14.0,11.0
moveis_decoracao,1.0,200.0,27.0,10.0,12.0
automotivo,1.0,2800.0,95.0,7.0,33.0
relogios_presentes,1.0,500.0,16.0,11.0,11.0
utilidades_domesticas,1.0,1150.0,19.0,22.0,19.0
esporte_lazer,2.0,300.0,30.0,20.0,40.0
utilidades_domesticas,1.0,200.0,30.0,40.0,30.0
moveis_decoracao,3.0,2550.0,105.0,3.0,70.0
telefonia,6.0,200.0,18.0,3.0,16.0
cama_mesa_banho,2.0,10900.0,45.0,15.0,35.0
beleza_saude,1.0,300.0,17.0,14.0,14.0
brinquedos,4.0,450.0,20.0,31.0,30.0
relogios_presentes,3.0,584.0,16.0,11.0,13.0
cama_mesa_banho,1.0,2700.0,20.0,30.0,30.0
cama_mesa_banho,1.0,4200.0,34.0,10.0,38.0
brinquedos,1.0,300.0,20.0,20.0,20.0
cama_mesa_banho,6.0,1400.0,30.0,20.0,26.0
telefonia,2.0,600.0,23.0,18.0,20.0
cool_stuff,1.0,2250.0,34.0,52.0,30.0
artigos_de_festas,6.0,4500.0,102.0,12.0,12.0
pet_shop,6.0,500.0,20.0,20.0,20.0
esporte_lazer,1.0,900.0,23.0,18.0,18.0
relogios_presentes,4.0,450.0,16.0,11.0,12.0
casa_conforto,1.0,700.0,18.0,12.0,18.0
pet_shop,4.0,200.0,27.0,9.0,26.0
brinquedos,3.0,600.0,20.0,20.0,20.0
telefonia,1.0,75.0,19.0,3.0,11.0
relogios_presentes,2.0,600.0,19.0,10.0,15.0
esporte_lazer,3.0,750.0,30.0,11.0,20.0
automotivo,2.0,100.0,16.0,5.0,16.0
consoles_games,1.0,110.0,17.0,2.0,14.0
beleza_saude,3.0,125.0,24.0,12.0,20.0
telefonia,5.0,300.0,17.0,4.0,12.0
informatica_acessorios,1.0,133.0,16.0,12.0,15.0
esporte_lazer,3.0,750.0,23.0,28.0,38.0
automotivo,3.0,6700.0,70.0,25.0,22.0
moveis_cozinha_area_de_servico_jantar_e_jardim,1.0,16900.0,40.0,30.0,40.0
automotivo,5.0,4200.0,78.0,4.0,47.0
telefonia,6.0,100.0,17.0,4.0,12.0
utilidades_domesticas,1.0,150.0,26.0,16.0,16.0
cama_mesa_banho,1.0,550.0,23.0,37.0,35.0
moveis_decoracao,3.0,7000.0,25.0,25.0,25.0
esporte_lazer,3.0,1100.0,32.0,9.0,21.0
brinquedos,4.0,3850.0,35.0,26.0,41.0
automotivo,3.0,800.0,21.0,8.0,14.0
pet_shop,1.0,1500.0,50.0,30.0,33.0
perfumaria,2.0,450.0,16.0,16.0,22.0
esporte_lazer,3.0,2350.0,92.0,4.0,24.0
beleza_saude,1.0,700.0,28.0,10.0,11.0
automotivo,2.0,500.0,16.0,16.0,12.0
cama_mesa_banho,1.0,2100.0,40.0,6.0,29.0
automotivo,6.0,4700.0,47.0,19.0,23.0
esporte_lazer,1.0,200.0,20.0,20.0,20.0
cama_mesa_banho,1.0,900.0,16.0,10.0,16.0
perfumaria,1.0,400.0,18.0,18.0,18.0
informatica_acessorios,1.0,7000.0,57.0,11.0,52.0
esporte_lazer,1.0,400.0,22.0,5.0,20.0
pet_shop,5.0,1150.0,40.0,20.0,30.0
eletronicos,2.0,100.0,16.0,8.0,16.0
casa_construcao,1.0,10100.0,30.0,61.0,30.0
telefonia,1.0,250.0,16.0,8.0,11.0
automotivo,1.0,4500.0,59.0,10.0,59.0
esporte_lazer,6.0,1550.0,16.0,10.0,16.0
esporte_lazer,1.0,1000.0,20.0,20.0,14.0
cama_mesa_banho,1.0,3000.0,55.0,25.0,35.0
informatica_acessorios,2.0,150.0,16.0,5.0,15.0
utilidades_domesticas,1.0,2150.0,21.0,4.0,71.0
esporte_lazer,1.0,550.0,27.0,25.0,25.0
bebes,1.0,17600.0,65.0,36.0,45.0
utilidades_domesticas,2.0,250.0,16.0,23.0,14.0
beleza_saude,1.0,350.0,22.0,3.0,15.0
construcao_ferramentas_construcao,3.0,2700.0,16.0,11.0,11.0
malas_acessorios,3.0,17150.0,36.0,48.0,56.0
tablets_impressao_imagem,3.0,300.0,26.0,3.0,26.0
beleza_saude,1.0,250.0,17.0,12.0,12.0
bebes,1.0,300.0,16.0,8.0,11.0
utilidades_domesticas,2.0,650.0,20.0,11.0,15.0
automotivo,3.0,1700.0,34.0,18.0,16.0
fashion_bolsas_e_acessorios,1.0,200.0,16.0,2.0,11.0
cama_mesa_banho,1.0,6400.0,30.0,30.0,30.0
eletronicos,1.0,200.0,21.0,7.0,14.0
cama_mesa_banho,2.0,1350.0,50.0,11.0,11.0
brinquedos,1.0,263.0,19.0,14.0,16.0
livros_interesse_geral,1.0,1000.0,33.0,6.0,22.0
esporte_lazer,1.0,4350.0,20.0,20.0,20.0
moveis_decoracao,1.0,303.0,14.0,14.0,28.0
telefonia,2.0,200.0,22.0,16.0,16.0
alimentos_bebidas,3.0,2950.0,17.0,22.0,17.0
informatica_acessorios,2.0,100.0,16.0,8.0,11.0
cool_stuff,3.0,130.0,100.0,25.0,35.0
cama_mesa_banho,1.0,350.0,16.0,10.0,16.0
moveis_decoracao,2.0,250.0,20.0,20.0,20.0
moveis_decoracao,6.0,3300.0,19.0,7.0,16.0
eletrodomesticos,10.0,5500.0,29.0,37.0,25.0
papelaria,2.0,200.0,24.0,7.0,14.0
construcao_ferramentas_construcao,1.0,4200.0,30.0,20.0,20.0
beleza_saude,1.0,217.0,17.0,10.0,14.0
moveis_sala,1.0,5600.0,20.0,5.0,60.0
beleza_saude,2.0,150.0,16.0,13.0,11.0
informatica_acessorios,3.0,239.0,27.0,8.0,16.0
livros_importados,7.0,1300.0,29.0,9.0,18.0
fashion_bolsas_e_acessorios,1.0,200.0,16.0,2.0,11.0
utilidades_domesticas,1.0,800.0,39.0,6.0,28.0
construcao_ferramentas_construcao,1.0,150.0,24.0,13.0,13.0
beleza_saude,1.0,580.0,39.0,11.0,15.0
automotivo,4.0,1600.0,25.0,9.0,17.0
fashion_bolsas_e_acessorios,1.0,100.0,17.0,3.0,12.0
informatica_acessorios,2.0,1000.0,20.0,20.0,20.0
construcao_ferramentas_jardim,1.0,1450.0,16.0,16.0,12.0
moveis_decoracao,1.0,600.0,30.0,4.0,20.0
automotivo,2.0,1200.0,19.0,6.0,14.0
alimentos,1.0,1376.0,23.0,15.0,21.0
,,350.0,16.0,6.0,11.0
informatica_acessorios,1.0,220.0,22.0,13.0,12.0
brinquedos,1.0,6084.0,68.0,14.0,68.0
relogios_presentes,2.0,400.0,16.0,11.0,20.0
beleza_saude,1.0,300.0,17.0,12.0,11.0
brinquedos,2.0,250.0,16.0,15.0,15.0
utilidades_domesticas,1.0,600.0,20.0,7.0,20.0
consoles_games,2.0,317.0,20.0,7.0,16.0
malas_acessorios,1.0,2000.0,35.0,27.0,12.0
construcao_ferramentas_jardim,5.0,5650.0,40.0,16.0,50.0
automotivo,1.0,575.0,20.0,10.0,15.0
eletrodomesticos_2,1.0,18450.0,68.0,21.0,42.0
malas_acessorios,1.0,1000.0,35.0,10.0,34.0
moveis_decoracao,1.0,450.0,35.0,35.0,11.0
automotivo,2.0,75.0,16.0,15.0,15.0
perfumaria,3.0,200.0,20.0,5.0,13.0
beleza_saude,1.0,625.0,16.0,14.0,15.0
,,200.0,16.0,2.0,11.0
pet_shop,2.0,1500.0,40.0,45.0,30.0
malas_acessorios,6.0,650.0,20.0,40.0,50.0
perfumaria,1.0,600.0,20.0,20.0,30.0
informatica_acessorios,1.0,225.0,17.0,17.0,17.0
eletroportateis,1.0,550.0,20.0,13.0,21.0
brinquedos,1.0,7175.0,50.0,22.0,40.0
relogios_presentes,3.0,300.0,16.0,2.0,20.0
brinquedos,2.0,350.0,19.0,22.0,17.0
moveis_decoracao,4.0,650.0,19.0,20.0,15.0
informatica_acessorios,3.0,424.0,25.0,10.0,19.0
pet_shop,2.0,102.0,20.0,6.0,13.0
casa_conforto,1.0,200.0,30.0,15.0,15.0
beleza_saude,1.0,650.0,16.0,40.0,11.0
papelaria,7.0,400.0,21.0,7.0,15.0
relogios_presentes,2.0,200.0,16.0,11.0,11.0
moveis_decoracao,2.0,400.0,16.0,28.0,16.0
bebes,1.0,2300.0,36.0,30.0,19.0
esporte_lazer,2.0,400.0,20.0,17.0,17.0
utilidades_domesticas,1.0,300.0,35.0,4.0,15.0
beleza_saude,2.0,150.0,32.0,20.0,20.0
esporte_lazer,4.0,600.0,35.0,15.0,30.0
climatizacao,1.0,10050.0,51.0,49.0,24.0
brinquedos,1.0,420.0,28.0,12.0,22.0
relogios_presentes,3.0,200.0,16.0,2.0,11.0
cama_mesa_banho,1.0,1200.0,35.0,3.0,30.0
livros_tecnicos,1.0,500.0,25.0,4.0,18.0
brinquedos,6.0,2250.0,55.0,12.0,35.0
moveis_decoracao,1.0,2300.0,40.0,10.0,30.0
cama_mesa_banho,1.0,1500.0,20.0,30.0,30.0
esporte_lazer,1.0,250.0,22.0,10.0,15.0
automotivo,6.0,700.0,40.0,15.0,40.0
moveis_decoracao,1.0,300.0,20.0,30.0,20.0
telefonia,2.0,175.0,17.0,3.0,12.0
cama_mesa_banho,1.0,3975.0,46.0,12.0,43.0
cool_stuff,2.0,18600.0,38.0,74.0,38.0
pet_shop,1.0,300.0,16.0,4.0,11.0
telefonia_fixa,2.0,100.0,16.0,16.0,16.0
fashion_bolsas_e_acessorios,1.0,200.0,16.0,2.0,11.0
beleza_saude,1.0,2550.0,20.0,40.0,25.0
utilidades_domesticas,1.0,15050.0,60.0,25.0,60.0
cool_stuff,1.0,1800.0,42.0,25.0,15.0
brinquedos,1.0,325.0,17.0,18.0,12.0
utilidades_domesticas,2.0,9500.0,42.0,54.0,25.0
ferramentas_jardim,6.0,4000.0,30.0,21.0,24.0
,,30000.0,65.0,65.0,65.0
ferramentas_jardim,1.0,700.0,30.0,10.0,20.0
telefonia,2.0,150.0,20.0,5.0,12.0
esporte_lazer,1.0,200.0,18.0,8.0,14.0
eletrodomesticos,1.0,150.0,27.0,13.0,17.0
beleza_saude,1.0,100.0,16.0,8.0,11.0
eletronicos,2.0,595.0,8.0,6.0,6.0
beleza_saude,1.0,600.0,26.0,6.0,18.0
relogios_presentes,2.0,200.0,16.0,2.0,11.0
construcao_ferramentas_iluminacao,1.0,2350.0,30.0,30.0,30.0
ferramentas_jardim,2.0,200.0,25.0,5.0,12.0
esporte_lazer,4.0,500.0,16.0,15.0,20.0
pet_shop,17.0,9000.0,33.0,30.0,44.0
moveis_decoracao,2.0,500.0,80.0,10.0,60.0
beleza_saude,1.0,100.0,16.0,2.0,11.0
beleza_saude,2.0,400.0,18.0,18.0,18.0
ferramentas_jardim,4.0,16900.0,38.0,70.0,38.0
telefonia,3.0,200.0,19.0,4.0,11.0
consoles_games,1.0,150.0,29.0,2.0,16.0
portateis_casa_forno_e_cafe,1.0,225.0,18.0,18.0,16.0
moveis_decoracao,4.0,18200.0,40.0,60.0,40.0
brinquedos,2.0,790.0,28.0,24.0,31.0
bebes,1.0,21467.0,76.0,57.0,51.0
relogios_presentes,2.0,300.0,16.0,11.0,11.0
moveis_decoracao,3.0,150.0,35.0,2.0,25.0
beleza_saude,1.0,975.0,19.0,12.0,15.0
telefonia,2.0,304.0,19.0,11.0,16.0
bebes,2.0,8200.0,40.0,35.0,35.0
pet_shop,2.0,700.0,16.0,35.0,25.0
brinquedos,1.0,1400.0,60.0,30.0,16.0
automotivo,8.0,18000.0,50.0,20.0,20.0
