length,width,height,bkwt,days_until_departure,bkvol,is_dmv,rcsvol,product_type_arm,product_type_avi,product_type_dgr,product_type_gen,product_type_hum,product_type_per,product_type_val,product_type_vun
17.0,16.0,8.0,183.0,2,2176.0,0,2472.92665149372,0,0,1,0,0,0,0,0
20.0,13.0,17.0,333.0,2,4420.0,0,5205.091697934144,1,0,0,0,0,0,0,0
17.0,14.0,8.0,150.0,3,1904.0,0,1574.5854806970233,0,0,0,0,0,0,0,1
30.0,30.0,5.0,200.0,2,4500.0,0,3779.6280865155018,0,0,0,0,0,0,1,0
19.0,13.0,9.0,440.0,3,2223.0,0,1891.9350330667285,0,0,1,0,0,0,0,0
16.0,11.0,2.0,600.0,1,352.0,0,335.679195197591,0,0,0,0,0,0,1,0
27.0,17.0,13.0,300.0,3,5967.0,0,6880.137374762183,0,0,0,0,0,0,0,1
19.0,18.0,13.0,550.0,2,4446.0,0,4455.157348259566,0,0,0,0,0,0,1,0
19.0,11.0,3.0,250.0,3,627.0,0,656.9704508936769,0,0,0,0,1,0,0,0
16.0,11.0,12.0,150.0,3,2112.0,0,1694.9741251959313,0,0,0,0,0,1,0,0
60.0,11.0,7.0,800.0,3,4620.0,0,4537.8912412807595,0,0,0,1,0,0,0,0
16.0,12.0,9.0,173.0,1,1728.0,0,1493.283475206047,0,0,0,0,1,0,0,0
31.0,26.0,15.0,200.0,1,12090.0,0,13569.09844029099,0,0,0,1,0,0,0,0
50.0,34.0,8.0,350.0,3,13600.0,0,11312.74712275619,0,0,0,0,0,0,0,1
27.0,15.0,3.0,1200.0,3,1215.0,0,1418.7575228019045,0,0,0,0,0,1,0,0
36.0,15.0,8.0,550.0,3,4320.0,0,3533.7329895443518,0,0,0,0,0,0,1,0
20.0,11.0,8.0,300.0,2,1760.0,0,1728.5697209871844,0,0,0,0,0,0,1,0
16.0,11.0,2.0,400.0,3,352.0,0,346.1029543846334,0,0,0,0,0,1,0,0
45.0,45.0,28.0,8750.0,2,56700.0,0,57038.55889837159,0,0,1,0,0,0,0,0
31.0,20.0,7.0,208.0,2,4340.0,0,3673.7004749855355,0,1,0,0,0,0,0,0
16.0,11.0,11.0,500.0,2,1936.0,0,2108.981451243252,1,0,0,0,0,0,0,0
35.0,30.0,20.0,1800.0,2,21000.0,0,17954.210556233094,0,0,0,0,0,0,0,1
61.0,36.0,60.0,17250.0,2,131760.0,0,111306.49287142379,0,1,0,0,0,0,0,0
31.0,21.0,43.0,3250.0,3,27993.0,0,31792.077096865058,0,1,0,0,0,0,0,0
17.0,13.0,4.0,50.0,2,884.0,0,852.3595916912349,0,0,0,0,0,0,1,0
65.0,25.0,25.0,4250.0,2,40625.0,0,40310.733299085914,0,0,0,0,0,1,0,0
25.0,20.0,15.0,300.0,3,7500.0,0,6222.70270714307,0,1,0,0,0,0,0,0
25.0,16.0,12.0,225.0,2,4800.0,0,4320.288837973366,1,0,0,0,0,0,0,0
31.0,33.0,8.0,1725.0,2,8184.0,0,8098.099047349197,0,0,1,0,0,0,0,0
16.0,12.0,8.0,1643.0,3,1536.0,0,1721.8387097397676,0,0,0,0,0,0,1,0
50.0,38.0,7.0,900.0,2,13300.0,0,13303.407982906954,0,0,0,0,1,0,0,0
38.0,28.0,33.0,26200.0,2,35112.0,0,32983.64647600121,0,1,0,0,0,0,0,0
17.0,11.0,28.0,350.0,2,5236.0,0,5632.0639830738755,0,0,0,0,0,1,0,0
29.0,16.0,19.0,675.0,3,8816.0,0,10461.157639314672,0,1,0,0,0,0,0,0
45.0,45.0,10.0,1950.0,2,20250.0,0,18917.260862142222,0,0,0,0,0,1,0,0
29.0,16.0,7.0,500.0,2,3248.0,0,2908.508578258617,0,0,0,0,1,0,0,0
30.0,30.0,40.0,6100.0,3,36000.0,0,38805.84958523992,0,0,0,0,0,0,0,1
18.0,16.0,13.0,340.0,3,3744.0,0,3541.6939958854805,0,0,0,0,1,0,0,0
31.0,31.0,36.0,1800.0,3,34596.0,0,35699.9380947485,1,0,0,0,0,0,0,0
16.0,16.0,22.0,200.0,2,5632.0,0,5822.798195985835,0,0,0,0,1,0,0,0
20.0,20.0,10.0,600.0,2,4000.0,0,4402.582627350072,0,0,0,0,0,0,0,1
46.0,32.0,10.0,800.0,1,14720.0,0,17309.468457264888,0,0,0,1,0,0,0,0
50.0,30.0,30.0,1400.0,1,45000.0,0,48249.65494564195,0,0,0,0,0,1,0,0
28.0,28.0,8.0,21200.0,2,6272.0,0,6966.8332011744105,1,0,0,0,0,0,0,0
45.0,35.0,15.0,2200.0,2,23625.0,0,26070.413269400255,1,0,0,0,0,0,0,0
23.0,19.0,17.0,625.0,3,7429.0,0,8872.01157915766,0,0,0,0,0,0,1,0
25.0,25.0,25.0,1700.0,2,15625.0,0,15209.331739878082,0,0,0,0,0,0,0,1
50.0,50.0,20.0,7700.0,2,50000.0,0,40012.96880467192,1,0,0,0,0,0,0,0
18.0,38.0,26.0,3900.0,2,17784.0,0,19072.43810351685,0,1,0,0,0,0,0,0
32.0,23.0,11.0,700.0,3,8096.0,0,6550.565852753028,0,1,0,0,0,0,0,0
32.0,16.0,16.0,3150.0,3,8192.0,0,7691.5633721693,1,0,0,0,0,0,0,0
37.0,29.0,26.0,1025.0,3,27898.0,0,27245.11752230933,1,0,0,0,0,0,0,0
31.0,14.0,15.0,860.0,2,6510.0,0,5332.622482276766,0,0,0,0,0,0,1,0
18.0,18.0,18.0,100.0,3,5832.0,0,5543.108941915408,0,0,0,0,0,0,1,0
20.0,20.0,20.0,425.0,2,8000.0,0,9209.095053308807,0,0,0,0,0,0,0,1
27.0,22.0,10.0,600.0,1,5940.0,0,4816.632665758431,0,0,0,0,0,0,1,0
30.0,20.0,10.0,700.0,1,6000.0,0,5658.665539234381,0,0,0,0,0,0,1,0
20.0,17.0,19.0,288.0,1,6460.0,0,7229.1475076898005,0,0,1,0,0,0,0,0
28.0,18.0,10.0,400.0,3,5040.0,0,5899.451591548919,0,0,0,0,0,1,0,0
20.0,20.0,20.0,1700.0,3,8000.0,0,7931.901803223531,0,0,0,0,0,1,0,0
42.0,32.0,10.0,1500.0,1,13440.0,0,14506.374118749707,0,1,0,0,0,0,0,0
19.0,16.0,7.0,50.0,3,2128.0,0,1952.0149205854257,0,0,0,0,1,0,0,0
40.0,40.0,8.0,2300.0,1,12800.0,0,15161.838930414995,0,0,0,1,0,0,0,0
50.0,35.0,12.0,4000.0,3,21000.0,0,22110.51643645769,0,0,1,0,0,0,0,0
28.0,13.0,15.0,1750.0,2,5460.0,0,4997.172263015798,0,0,0,0,1,0,0,0
17.0,15.0,10.0,150.0,3,2550.0,0,2956.5656568638824,0,1,0,0,0,0,0,0
30.0,23.0,5.0,900.0,1,3450.0,0,4111.628872221327,0,1,0,0,0,0,0,0
27.0,17.0,13.0,700.0,1,5967.0,0,4819.371955644643,0,0,0,0,0,1,0,0
20.0,16.0,10.0,50.0,3,3200.0,0,3410.909678704113,0,0,0,0,0,1,0,0
33.0,19.0,27.0,1670.0,1,16929.0,0,13969.947299794632,0,0,0,1,0,0,0,0
19.0,17.0,11.0,400.0,3,3553.0,0,4254.629453825987,0,0,0,0,0,0,0,1
30.0,30.0,30.0,700.0,1,27000.0,0,29451.448149479493,0,0,1,0,0,0,0,0
42.0,11.0,12.0,1350.0,3,5544.0,0,4451.052572055064,0,0,0,0,0,1,0,0
85.0,23.0,6.0,1300.0,2,11730.0,0,13157.414192375962,0,0,0,0,0,0,0,1
17.0,15.0,13.0,321.0,3,3315.0,0,3269.930786618036,0,0,0,0,0,0,0,1
35.0,32.0,28.0,5300.0,1,31360.0,0,26280.305647330428,0,0,0,0,1,0,0,0
20.0,25.0,2.0,100.0,2,1000.0,0,915.9700154093252,0,0,0,0,0,0,0,1
30.0,16.0,16.0,825.0,3,7680.0,0,7352.615698785796,0,0,0,0,0,0,1,0
28.0,22.0,12.0,850.0,1,7392.0,0,8434.494692330198,0,0,0,0,1,0,0,0
16.0,11.0,26.0,750.0,3,4576.0,0,4887.703980468878,0,0,0,0,0,0,0,1
23.0,23.0,18.0,375.0,1,9522.0,0,8276.612141815895,0,0,0,0,0,0,1,0
30.0,20.0,4.0,400.0,1,2400.0,0,2060.7485840141917,0,0,1,0,0,0,0,0
24.0,17.0,4.0,400.0,3,1632.0,0,1702.7679063976134,0,0,0,0,0,1,0,0
34.0,34.0,14.0,1400.0,3,16184.0,0,13809.776986375167,0,1,0,0,0,0,0,0
17.0,12.0,4.0,400.0,3,816.0,0,659.9364644490718,0,1,0,0,0,0,0,0
39.0,33.0,23.0,1850.0,2,29601.0,0,33128.07365935404,0,0,0,0,0,1,0,0
57.0,45.0,16.0,6500.0,2,41040.0,0,33992.1001011263,0,0,0,0,0,1,0,0
21.0,11.0,15.0,433.0,2,3465.0,0,3090.5216151876407,0,0,0,0,1,0,0,0
25.0,25.0,25.0,400.0,1,15625.0,0,14925.727020272945,0,0,0,0,0,1,0,0
105.0,20.0,20.0,1000.0,3,42000.0,0,43446.831611139896,0,0,0,0,0,0,0,1
52.0,12.0,8.0,650.0,3,4992.0,0,4086.2994936872856,0,0,0,0,0,0,0,1
16.0,35.0,27.0,3400.0,2,15120.0,0,16724.849730889342,0,1,0,0,0,0,0,0
19.0,15.0,17.0,350.0,3,4845.0,0,4920.643744861747,1,0,0,0,0,0,0,0
29.0,25.0,32.0,3313.0,3,23200.0,0,26168.90726768596,0,0,0,0,1,0,0,0
70.0,25.0,10.0,3250.0,3,17500.0,0,17060.76398686749,0,0,0,0,0,0,0,1
35.0,30.0,20.0,1200.0,3,21000.0,0,21857.47464796682,0,1,0,0,0,0,0,0
24.0,24.0,20.0,850.0,1,11520.0,0,12101.482475254496,1,0,0,0,0,0,0,0
23.0,15.0,7.0,300.0,2,2415.0,0,2630.8301175306024,0,0,0,0,1,0,0,0
40.0,40.0,15.0,500.0,3,24000.0,0,25201.46084296338,0,0,0,0,0,1,0,0
16.0,20.0,2.0,300.0,3,640.0,0,606.7967735446628,1,0,0,0,0,0,0,0
16.0,22.0,17.0,200.0,1,5984.0,0,4819.719435178652,0,0,0,0,0,1,0,0
16.0,12.0,16.0,300.0,3,3072.0,0,2928.0341538974503,1,0,0,0,0,0,0,0
40.0,19.0,13.0,4000.0,3,9880.0,0,10646.96666499516,0,0,0,0,0,0,1,0
33.0,26.0,7.0,2275.0,2,6006.0,0,5124.782483005635,0,1,0,0,0,0,0,0
37.0,29.0,7.0,1215.0,2,7511.0,0,7643.866169029275,0,0,0,0,1,0,0,0
60.0,29.0,20.0,8550.0,3,34800.0,0,36840.01261381613,0,0,0,0,1,0,0,0
18.0,14.0,10.0,438.0,3,2520.0,0,2355.023485216459,1,0,0,0,0,0,0,0
19.0,16.0,14.0,150.0,2,4256.0,0,5005.130913194416,0,0,0,0,0,1,0,0
47.0,23.0,19.0,5100.0,2,20539.0,0,19578.230560242784,0,0,1,0,0,0,0,0
19.0,19.0,3.0,3100.0,1,1083.0,0,1122.9624918821346,0,0,0,1,0,0,0,0
41.0,29.0,52.0,7833.0,1,61828.0,0,50262.85287022895,0,1,0,0,0,0,0,0
19.0,11.0,3.0,200.0,1,627.0,0,738.5480587982601,0,0,0,0,0,0,0,1
16.0,12.0,18.0,575.0,1,3456.0,0,3361.1433880605846,0,0,0,0,0,1,0,0
26.0,18.0,5.0,500.0,2,2340.0,0,2182.7976531109657,0,0,0,0,0,1,0,0
16.0,11.0,3.0,50.0,3,528.0,0,595.9207737702548,0,0,1,0,0,0,0,0
20.0,15.0,15.0,800.0,3,4500.0,0,5049.219563100886,0,0,0,0,0,0,0,1
40.0,30.0,10.0,1000.0,3,12000.0,1,9019.165607252815,0,1,0,0,0,0,0,0
17.0,15.0,12.0,305.0,2,3060.0,0,2862.3357881110855,0,0,0,0,0,0,1,0
19.0,14.0,10.0,215.0,3,2660.0,0,2308.7208720638155,0,0,1,0,0,0,0,0
29.0,42.0,29.0,14425.0,2,35322.0,0,31043.948297619492,0,0,0,1,0,0,0,0
17.0,15.0,12.0,360.0,1,3060.0,0,3125.4937209446985,1,0,0,0,0,0,0,0
18.0,16.0,6.0,200.0,2,1728.0,0,1604.834922361664,0,0,0,0,0,1,0,0
24.0,24.0,20.0,850.0,1,11520.0,0,11384.230599577615,0,0,0,0,0,1,0,0
16.0,22.0,12.0,500.0,1,4224.0,0,4217.253635139242,0,0,0,0,0,1,0,0
33.0,15.0,33.0,1700.0,3,16335.0,0,19557.581723073024,0,0,0,0,0,0,1,0
40.0,45.0,40.0,20800.0,3,72000.0,0,81266.75020252432,0,1,0,0,0,0,0,0
60.0,18.0,60.0,11100.0,2,64800.0,0,67744.26582750326,0,0,0,0,0,0,0,1
23.0,15.0,15.0,200.0,3,5175.0,0,5103.325055234847,0,0,1,0,0,0,0,0
40.0,30.0,30.0,6050.0,1,36000.0,0,36715.50032510965,0,0,0,0,0,0,0,1
68.0,13.0,8.0,650.0,3,7072.0,0,6621.643221299023,0,0,0,0,0,0,0,1
20.0,15.0,15.0,450.0,3,4500.0,0,5194.533275045003,1,0,0,0,0,0,0,0
28.0,37.0,55.0,5900.0,1,56980.0,0,53909.700147300435,0,0,0,1,0,0,0,0
29.0,23.0,22.0,938.0,1,14674.0,0,16897.378842688922,0,0,0,0,0,0,0,1
16.0,13.0,14.0,167.0,3,2912.0,0,2387.319752148342,0,0,0,0,0,1,0,0
100.0,11.0,10.0,6450.0,1,11000.0,0,12555.690621165502,0,1,0,0,0,0,0,0
65.0,25.0,25.0,3500.0,1,40625.0,0,35764.84469619886,0,1,0,0,0,0,0,0
20.0,15.0,10.0,250.0,3,3000.0,0,3016.1804708376,0,0,0,0,0,0,0,1
33.0,33.0,35.0,2000.0,3,38115.0,0,40343.96804566251,0,0,0,0,0,0,0,1
28.0,26.0,6.0,800.0,3,4368.0,0,3785.480969447659,0,0,0,0,0,0,1,0
50.0,40.0,20.0,1400.0,2,40000.0,0,33408.61659405112,0,1,0,0,0,0,0,0
23.0,19.0,15.0,400.0,1,6555.0,0,5443.834244629589,0,0,0,1,0,0,0,0
43.0,27.0,16.0,650.0,2,18576.0,0,17235.591337190257,0,0,0,0,0,0,0,1
30.0,40.0,30.0,2200.0,1,36000.0,0,39850.12091442876,0,0,0,0,0,0,0,1
50.0,40.0,20.0,1600.0,3,40000.0,0,44929.000420372155,0,0,0,0,0,1,0,0
18.0,16.0,4.0,175.0,2,1152.0,0,1267.5817501505362,0,0,0,0,1,0,0,0
87.0,46.0,28.0,27200.0,3,112056.0,0,99854.23826351143,0,0,0,0,0,0,1,0
16.0,16.0,15.0,100.0,2,3840.0,0,3349.0298162268405,1,0,0,0,0,0,0,0
41.0,28.0,19.0,1307.0,1,21812.0,0,19929.00507846762,0,0,0,0,1,0,0,0
29.0,19.0,17.0,525.0,3,9367.0,0,8676.793988148105,0,0,0,0,0,0,1,0
19.0,13.0,12.0,400.0,1,2964.0,0,2892.5490089692576,0,0,0,1,0,0,0,0
70.0,60.0,60.0,27600.0,1,252000.0,0,201736.6303556649,0,0,1,0,0,0,0,0
23.0,16.0,7.0,600.0,3,2576.0,0,2074.3664572654798,0,0,0,1,0,0,0,0
30.0,16.0,30.0,900.0,3,14400.0,0,16568.77546017423,0,0,0,0,0,1,0,0
20.0,20.0,16.0,2000.0,1,6400.0,0,5939.8866989543,0,0,0,0,0,0,1,0
17.0,14.0,16.0,833.0,1,3808.0,0,4102.932829808888,0,0,0,1,0,0,0,0
55.0,38.0,7.0,1600.0,1,14630.0,0,14784.169328479209,1,0,0,0,0,0,0,0
23.0,21.0,21.0,1000.0,3,10143.0,0,11357.331300505572,0,0,0,0,0,0,1,0
18.0,12.0,5.0,200.0,2,1080.0,0,1209.764075619374,0,0,0,0,0,1,0,0
18.0,11.0,6.0,200.0,1,1188.0,0,1039.939103107688,0,1,0,0,0,0,0,0
28.0,18.0,9.0,400.0,1,4536.0,0,5118.482342245943,1,0,0,0,0,0,0,0
17.0,19.0,17.0,400.0,3,5491.0,0,5758.513211675221,0,0,0,1,0,0,0,0
50.0,20.0,5.0,350.0,2,5000.0,0,5341.036692467495,0,0,1,0,0,0,0,0
21.0,28.0,6.0,800.0,1,3528.0,0,3123.1981320606847,0,0,0,0,1,0,0,0
45.0,45.0,20.0,1750.0,3,40500.0,0,34344.49811573746,0,0,0,1,0,0,0,0
33.0,19.0,44.0,2000.0,1,27588.0,0,28472.845503535988,0,0,0,1,0,0,0,0
16.0,11.0,11.0,300.0,3,1936.0,0,2259.8287896033835,0,0,0,0,1,0,0,0
58.0,58.0,28.0,16650.0,2,94192.0,0,98492.26334816878,0,0,0,0,0,1,0,0
16.0,16.0,5.0,1000.0,3,1280.0,0,1052.9273397976565,0,1,0,0,0,0,0,0
21.0,19.0,17.0,351.0,1,6783.0,0,7099.560432260827,0,0,1,0,0,0,0,0
40.0,40.0,20.0,5350.0,2,32000.0,0,37618.72267772251,0,0,0,1,0,0,0,0
18.0,34.0,22.0,9350.0,1,13464.0,0,13107.036154010773,0,0,1,0,0,0,0,0
55.0,11.0,11.0,1050.0,3,6655.0,0,6077.872858590927,1,0,0,0,0,0,0,0
73.0,52.0,15.0,10550.0,2,56940.0,0,46382.00915574488,1,0,0,0,0,0,0,0
16.0,11.0,2.0,200.0,3,352.0,0,377.14284640142375,0,0,0,0,0,0,1,0
30.0,23.0,12.0,350.0,2,8280.0,0,9500.846468359825,0,0,0,0,0,1,0,0
33.0,39.0,7.0,2700.0,1,9009.0,0,9296.888197989678,0,0,1,0,0,0,0,0
34.0,32.0,7.0,1500.0,2,7616.0,0,8440.068747595611,0,0,0,0,0,0,0,1
22.0,14.0,5.0,950.0,1,1540.0,0,1460.3196023133726,0,0,0,0,0,0,1,0
35.0,31.0,13.0,1800.0,1,14105.0,0,12435.115330231294,0,0,0,0,0,0,1,0
16.0,16.0,16.0,300.0,1,4096.0,0,3829.313791361819,0,0,1,0,0,0,0,0
50.0,30.0,30.0,1300.0,1,45000.0,0,53251.85131088061,0,0,0,0,1,0,0,0
23.0,16.0,3.0,150.0,1,1104.0,0,1032.2931933675504,0,0,0,0,0,0,1,0
21.0,20.0,22.0,510.0,1,9240.0,0,9513.750596859662,1,0,0,0,0,0,0,0
22.0,40.0,65.0,16550.0,3,57200.0,0,61182.48358072954,0,0,1,0,0,0,0,0
36.0,29.0,6.0,850.0,1,6264.0,0,6665.388804849517,0,0,0,0,1,0,0,0
16.0,11.0,5.0,50.0,2,880.0,0,775.9735120925064,0,0,0,0,0,0,0,1
16.0,11.0,11.0,1000.0,2,1936.0,0,1885.5221720129955,0,1,0,0,0,0,0,0
45.0,34.0,14.0,2200.0,2,21420.0,0,22346.074961697555,0,1,0,0,0,0,0,0
23.0,20.0,20.0,350.0,1,9200.0,0,10000.114732101507,0,0,0,0,0,1,0,0
16.0,20.0,17.0,400.0,3,5440.0,0,5160.494556869814,0,0,0,0,1,0,0,0
32.0,22.0,25.0,1850.0,2,17600.0,0,14740.331726186649,0,0,0,0,1,0,0,0
23.0,19.0,12.0,1200.0,1,5244.0,0,4309.052718414616,0,0,0,1,0,0,0,0
28.0,15.0,19.0,663.0,3,7980.0,0,6596.0957786246245,0,0,0,0,0,0,1,0
20.0,15.0,12.0,375.0,2,3600.0,0,3561.1371208932082,0,0,0,0,0,0,1,0
40.0,22.0,20.0,2200.0,3,17600.0,0,14138.151596520014,1,0,0,0,0,0,0,0
17.0,28.0,5.0,700.0,3,2380.0,0,2824.9264002369264,0,1,0,0,0,0,0,0
16.0,11.0,21.0,400.0,2,3696.0,0,4240.942902377521,0,0,1,0,0,0,0,0
16.0,22.0,17.0,150.0,2,5984.0,0,6701.221596595498,0,0,1,0,0,0,0,0
21.0,13.0,8.0,50.0,2,2184.0,0,2145.7455474431126,0,1,0,0,0,0,0,0
18.0,16.0,24.0,2700.0,2,6912.0,0,7279.529244382777,0,0,0,0,0,0,1,0
16.0,11.0,26.0,600.0,1,4576.0,0,5146.055817991493,0,0,0,1,0,0,0,0
16.0,20.0,20.0,250.0,2,6400.0,0,6728.61088191421,0,0,1,0,0,0,0,0
24.0,16.0,10.0,650.0,3,3840.0,0,3227.0402601190203,0,0,0,0,0,1,0,0
19.0,17.0,12.0,633.0,2,3876.0,0,3799.4395234656336,0,0,0,0,1,0,0,0
35.0,20.0,5.0,1400.0,1,3500.0,0,3888.4014942167464,0,0,0,0,0,0,0,1
58.0,52.0,22.0,8716.0,1,66352.0,0,77565.03825252644,0,0,1,0,0,0,0,0
28.0,18.0,12.0,500.0,3,6048.0,0,7011.438582185504,0,0,1,0,0,0,0,0
26.0,17.0,8.0,700.0,1,3536.0,0,3508.4495172508305,0,0,0,0,0,0,0,1
16.0,16.0,15.0,1125.0,1,3840.0,0,4565.090023361577,0,0,0,0,0,1,0,0
18.0,27.0,32.0,1800.0,3,15552.0,0,13125.051846495713,0,1,0,0,0,0,0,0
20.0,20.0,20.0,4350.0,3,8000.0,0,7674.25434645417,1,0,0,0,0,0,0,0
23.0,20.0,9.0,375.0,2,4140.0,0,4276.922168886888,0,0,0,0,0,0,0,1
20.0,20.0,20.0,1500.0,2,8000.0,0,8421.714885419324,1,0,0,0,0,0,0,0
40.0,15.0,3.0,1000.0,3,1800.0,0,1669.318204022495,0,0,0,1,0,0,0,0
19.0,23.0,11.0,200.0,3,4807.0,0,4086.6875741062117,0,0,0,0,1,0,0,0
18.0,12.0,4.0,150.0,1,864.0,0,953.7006059439566,1,0,0,0,0,0,0,0
52.0,17.0,51.0,7900.0,2,45084.0,0,47747.45865367686,0,0,0,0,0,0,1,0
16.0,11.0,3.0,100.0,3,528.0,0,588.1568751765994,0,0,0,0,0,1,0,0
40.0,30.0,6.0,2000.0,2,7200.0,0,8000.407836068391,0,0,0,0,0,0,1,0
22.0,33.0,12.0,800.0,3,8712.0,0,9622.592864883878,0,0,1,0,0,0,0,0
33.0,19.0,28.0,5690.0,1,17556.0,0,18271.86412896461,0,0,0,0,1,0,0,0
20.0,20.0,30.0,400.0,1,12000.0,1,5577.445753439493,0,1,0,0,0,0,0,0
22.0,15.0,3.0,150.0,1,990.0,0,974.4118883973944,0,0,0,0,1,0,0,0
48.0,28.0,13.0,2850.0,2,17472.0,0,14653.071342744623,0,1,0,0,0,0,0,0
38.0,14.0,21.0,200.0,1,11172.0,0,13024.460678269674,0,0,0,0,0,0,0,1
21.0,15.0,7.0,235.0,1,2205.0,0,1998.8698149285417,0,0,0,0,0,1,0,0
30.0,30.0,30.0,2050.0,3,27000.0,0,29159.765622544783,0,1,0,0,0,0,0,0
22.0,33.0,12.0,1500.0,3,8712.0,0,8974.396311770728,0,0,1,0,0,0,0,0
18.0,14.0,8.0,480.0,3,2016.0,0,1997.2495010210578,0,0,0,1,0,0,0,0
45.0,30.0,13.0,650.0,2,17550.0,0,17171.417584107672,0,0,0,1,0,0,0,0
16.0,11.0,2.0,200.0,2,352.0,0,337.77826376598085,0,0,0,0,0,1,0,0
80.0,20.0,7.0,1600.0,1,11200.0,0,13060.530834207118,0,0,1,0,0,0,0,0
43.0,30.0,5.0,2900.0,1,6450.0,0,6224.885396927328,0,0,0,0,0,0,1,0
16.0,11.0,2.0,200.0,1,352.0,0,295.2505751670303,0,1,0,0,0,0,0,0
23.0,15.0,7.0,200.0,1,2415.0,0,2652.1898530998715,0,0,0,0,0,1,0,0
32.0,21.0,20.0,2229.0,2,13440.0,0,13497.604967200787,0,0,0,0,0,0,0,1
25.0,15.0,15.0,850.0,2,5625.0,0,5223.109765851829,0,0,0,0,0,0,1,0
24.0,18.0,3.0,550.0,3,1296.0,0,1530.657449625983,0,0,0,0,0,0,1,0
16.0,16.0,20.0,1000.0,1,5120.0,0,4463.972429476756,1,0,0,0,0,0,0,0
16.0,11.0,3.0,200.0,1,528.0,0,482.63907012842736,0,0,0,0,0,0,1,0
37.0,25.0,8.0,50.0,3,7400.0,0,6987.468460514945,0,0,1,0,0,0,0,0
32.0,23.0,11.0,492.0,1,8096.0,0,8809.957110958852,0,0,0,1,0,0,0,0
16.0,11.0,8.0,200.0,3,1408.0,0,1139.7570551835115,0,0,0,0,0,1,0,0
33.0,44.0,30.0,9000.0,1,43560.0,0,44013.6916755062,1,0,0,0,0,0,0,0
16.0,11.0,10.0,650.0,1,1760.0,0,1511.4670054012108,1,0,0,0,0,0,0,0
45.0,35.0,15.0,650.0,3,23625.0,0,19066.445975656145,0,1,0,0,0,0,0,0
16.0,11.0,5.0,300.0,1,880.0,0,969.9785850296156,0,0,0,1,0,0,0,0
71.0,50.0,16.0,5326.0,3,56800.0,0,57789.09510293747,0,0,1,0,0,0,0,0
25.0,20.0,15.0,100.0,1,7500.0,0,6341.266901241208,1,0,0,0,0,0,0,0
45.0,35.0,4.0,533.0,1,6300.0,0,5185.678498640083,0,0,0,1,0,0,0,0
18.0,14.0,7.0,900.0,2,1764.0,0,1600.47145386407,0,0,0,0,0,0,1,0
18.0,11.0,6.0,100.0,3,1188.0,0,1141.469110622212,0,0,0,0,1,0,0,0
20.0,14.0,7.0,200.0,3,1960.0,0,2111.1593731974117,0,0,1,0,0,0,0,0
21.0,13.0,13.0,625.0,2,3549.0,0,4052.998599782096,0,0,1,0,0,0,0,0
20.0,11.0,15.0,250.0,2,3300.0,0,3783.8356696260284,0,0,0,0,0,0,0,1
20.0,25.0,15.0,1200.0,1,7500.0,0,8669.130929305762,0,1,0,0,0,0,0,0
44.0,36.0,6.0,1400.0,3,9504.0,0,9654.381142345463,0,0,0,0,0,0,1,0
16.0,12.0,11.0,400.0,3,2112.0,0,1981.1295363855725,0,0,1,0,0,0,0,0
16.0,23.0,3.0,100.0,3,1104.0,0,897.8120774350268,0,0,0,1,0,0,0,0
19.0,16.0,11.0,303.0,1,3344.0,0,3723.8705366000363,0,0,0,1,0,0,0,0
22.0,15.0,6.0,285.0,1,1980.0,0,1787.2151109572371,0,1,0,0,0,0,0,0
39.0,33.0,12.0,3450.0,2,15444.0,0,16536.568998724433,1,0,0,0,0,0,0,0
24.0,14.0,7.0,400.0,3,2352.0,0,2789.081336827686,0,0,0,1,0,0,0,0
35.0,26.0,28.0,2200.0,3,25480.0,0,25374.589686642124,0,0,0,0,0,1,0,0
17.0,12.0,4.0,350.0,1,816.0,0,671.626849349952,0,0,0,1,0,0,0,0
30.0,23.0,5.0,500.0,2,3450.0,0,3997.9587038860186,0,0,0,0,1,0,0,0
19.0,13.0,12.0,650.0,1,2964.0,0,2589.409875697423,1,0,0,0,0,0,0,0
16.0,20.0,11.0,250.0,3,3520.0,0,3841.425077846358,0,1,0,0,0,0,0,0
20.0,25.0,15.0,800.0,1,7500.0,0,8827.436969509776,0,0,1,0,0,0,0,0
16.0,16.0,10.0,550.0,2,2560.0,0,2198.6378232717966,0,0,0,0,1,0,0,0
93.0,24.0,13.0,5800.0,3,29016.0,0,33322.96249944141,0,0,0,1,0,0,0,0
55.0,30.0,37.0,1600.0,2,61050.0,0,52223.08820866554,0,0,0,0,1,0,0,0
20.0,20.0,16.0,350.0,1,6400.0,0,7379.650758135351,0,0,0,0,0,0,1,0
31.0,25.0,5.0,700.0,2,3875.0,0,3459.7277283591084,0,0,1,0,0,0,0,0
31.0,11.0,9.0,800.0,1,3069.0,0,3018.8461271068895,0,0,0,0,0,1,0,0
18.0,11.0,6.0,100.0,2,1188.0,0,1351.5959964007236,0,0,1,0,0,0,0,0
39.0,33.0,31.0,8100.0,3,39897.0,0,44504.83671007513,0,0,0,0,1,0,0,0
18.0,16.0,20.0,350.0,3,5760.0,0,4963.997570560437,0,0,0,0,0,1,0,0
19.0,15.0,14.0,125.0,1,3990.0,0,3544.424977595861,0,0,0,0,0,0,1,0
85.0,40.0,10.0,5700.0,3,34000.0,0,29581.318795060317,0,0,0,0,0,0,0,1
